,loss,dice_coef,hard_dice_coef,val_loss,val_dice_coef,val_hard_dice_coef,time
0,0.7671527341501603,0.3682177540482275,0.3748150874447349,0.6859798913910276,0.3755707031204587,0.38058345658438547,6.79764723777771
1,0.6877921271008371,0.380934851059061,0.40852881504210414,0.6357859202793666,0.4118222239471617,0.46758202995572773,6.783926725387573
2,0.6145324655715992,0.40456088805040774,0.46166089907387237,0.5685737473624093,0.45364698625746225,0.5439036573682513,6.7950279712677
3,0.5548614224061271,0.42972688959134336,0.5127118060130946,0.5201241061801002,0.4824639672324771,0.5951107002439953,6.778615713119507
4,0.5123948064071453,0.4521844331791859,0.5529814350683957,0.4864280734743391,0.5077668229738871,0.6327023818379357,6.764391183853149
5,0.48174851145965375,0.46789675832584204,0.5795611158901492,0.4444689608755566,0.5202526450157166,0.6609498886835008,6.78583288192749
6,0.4615781403929982,0.4800315203256165,0.595426453659866,0.42477027007511686,0.5316726650510516,0.6764000143323626,6.792953014373779
7,0.4446044236618951,0.4912970437119339,0.6108088335454069,0.4077375275748117,0.5429503860927763,0.6892465069180443,6.814958810806274
8,0.4324665249183478,0.5014203439485159,0.6220772361123799,0.3944923480351766,0.5536034391039893,0.6992598346301487,6.718997478485107
9,0.41735722904173744,0.5123784478926501,0.6346435388981901,0.3853362699349721,0.5639063786892664,0.7061205336025783,6.836663484573364
10,0.40810209789023494,0.5201576885008654,0.642157283050335,0.3728239749159132,0.5748837845666068,0.7139845093091329,7.135581016540527
11,0.3976412239848383,0.5284705138364375,0.6502217678044806,0.3471535061086927,0.5796017022359938,0.7274311099733625,7.127933740615845
12,0.39132125389497013,0.5362128508801491,0.6565140683129923,0.35158748853774296,0.5893585823831105,0.7239123582839966,6.945067405700684
13,0.3841161485144634,0.5440649591534343,0.6638864555106258,0.3452509996436891,0.5999491725649152,0.7316528076217288,6.888808250427246
14,0.37654979951334316,0.5503183279605891,0.6689104512827286,0.32089864356177195,0.606276463894617,0.7453074597177052,6.991221904754639
15,0.37166059096127946,0.556182984484742,0.6736161282520421,0.32112583943775724,0.6132487512770153,0.7458380574271792,6.7414562702178955
16,0.3629075417060726,0.5628953177407877,0.6805556262565764,0.3126343176478431,0.6185816810244605,0.7509577501387823,6.769340753555298
17,0.35701959160779484,0.5691411550471325,0.6855160716353663,0.3207894890081315,0.6215301496641976,0.7464947331519354,6.8417322635650635
18,0.3563208487254894,0.5739839100679814,0.6886808588015323,0.3151768502734956,0.6247176925341288,0.7493486972082228,6.839032411575317
19,0.3540416867133008,0.5757523940888462,0.6887826319561888,0.2904644764605023,0.6325321424575079,0.7660989591053554,6.94059944152832
20,0.3483946654970283,0.5815217605489769,0.6937381826489177,0.2936980724334717,0.6363033098833901,0.764311154683431,6.921015739440918
21,0.34514559637631803,0.5850710592522527,0.6978438500536989,0.3026140885693686,0.6365191312063307,0.7587757649875823,6.984821319580078
22,0.34552800083002505,0.5873162083278428,0.6984081489360885,0.2994537779263088,0.6399858466216496,0.7616342845417204,6.953524112701416
23,0.34200025729785694,0.5901016004827638,0.7004319942550153,0.299161278066181,0.6403273060208275,0.7619252488726661,6.981395959854126
24,0.33654717084587804,0.5949284414581905,0.7058531859063155,0.29672658159619286,0.6431476786023095,0.7634278138478597,7.1676976680755615
25,0.33561291461748793,0.5962841494983395,0.7073808411099264,0.2825093553179786,0.650737084093548,0.7730878591537476,6.753198862075806
26,0.33292146767212066,0.5986449615844828,0.7073848973836331,0.297500131385667,0.6516168060756865,0.7645683998153323,6.739821910858154
27,0.3307733340373892,0.6008045594423812,0.709031340302221,0.2810936229569571,0.6537643926484245,0.7742666176387242,6.783509016036987
28,0.32926590079503343,0.6023931598031758,0.7101796889147222,0.28228876420429777,0.6543572857266381,0.7732001599811372,6.852670192718506
29,0.32973086301064647,0.604939141810335,0.7120787442125232,0.31620883799734567,0.6490686620984759,0.7505603858402797,7.009913206100464
30,0.3298039118580471,0.6031669149335647,0.7114713989346233,0.27588143660908654,0.6590620421227955,0.7780417970248631,6.721994161605835
31,0.32229277274466506,0.6082895702084169,0.7168122679981964,0.27213561960629057,0.6615488472438994,0.7800350302741641,6.797884702682495
32,0.3241924594174947,0.6074021462573121,0.714448017789828,0.2680533868925912,0.6626731441134498,0.7826556620143709,6.754823446273804
33,0.32585949771451633,0.608755724319559,0.714207772387574,0.2783336163986297,0.6629681473686582,0.7764579227992466,6.735055208206177
34,0.3206503377450223,0.6113838360009604,0.7181441247068494,0.2675783109097254,0.6665577093760172,0.78297054483777,6.7876667976379395
35,0.3208181155438455,0.6111964618922859,0.7156964011539687,0.2764531033379691,0.6632095944313776,0.7787480269159589,6.774760723114014
36,0.31831899443209566,0.612882511505228,0.7176494014184207,0.26771258740198045,0.6675072113672892,0.7837774100757781,6.763787746429443
37,0.3209366531956275,0.6127543228351517,0.7181125713499966,0.27081013435409185,0.6663530043193272,0.7826162576675415,6.738203048706055
38,0.3171128008934046,0.6150615483719781,0.7187795481144987,0.27243535149665105,0.6672659260886056,0.7790038415363857,6.758634090423584
39,0.3108234991695707,0.6176323614373113,0.7243295884290278,0.26909267050879343,0.6706212759017944,0.7825377271288917,6.795914888381958
40,0.31650731362254414,0.6174834627189384,0.7219287891261625,0.2700141810235523,0.6695285467874437,0.7824633859452748,6.743093729019165
41,0.31463811433078437,0.6184770753052061,0.7224725429585438,0.27032215822310673,0.6711327490352449,0.7807892560958862,6.742884159088135
42,0.3108638163828692,0.6199334275643558,0.7252845622056368,0.27050529633249554,0.6703166479156131,0.7807768356232416,6.746353626251221
43,0.31191262642279366,0.6191918099952849,0.721225443265296,0.2603880010900043,0.6737684692655291,0.7883032617114839,6.744732618331909
44,0.30697967181142594,0.6230554849106744,0.7281219248740088,0.2658893721444266,0.6733245026497614,0.7843067674409776,6.760056495666504
45,0.31181055642911143,0.6225424144441718,0.7268681826180969,0.2634143985453106,0.6756956662450518,0.789903408005124,6.800372362136841
46,0.3105244983900462,0.6224107718625606,0.725734628588948,0.26064907227243694,0.6747040635063535,0.7892380669003441,6.72536563873291
47,0.30732563710370603,0.6243735504466177,0.7276493508294718,0.27502734888167607,0.6754071712493896,0.7814621187391735,6.751135349273682
48,0.30948157894690304,0.6239685593851355,0.7263297087309376,0.2627751671132587,0.6795458367892674,0.7877896541640872,6.768141746520996
49,0.3068649865538869,0.6243471799307312,0.7259180640542744,0.26200680079914274,0.6784273527917408,0.787196281410399,6.7908103466033936
50,0.30278491144938185,0.625904545089267,0.7301450296743026,0.25517375696273076,0.6830028806413923,0.7932146021298,6.765452146530151
51,0.3051441124338188,0.6261974320506418,0.7272033454566602,0.25859750452495756,0.6804324218205043,0.7906831673213414,6.7684972286224365
52,0.30351576248541573,0.6281321064525882,0.7307712115988826,0.2597611177535284,0.6794876711709159,0.7886267985616412,6.759933948516846
53,0.30006435750336047,0.6296437891903303,0.7337320419336786,0.2590825359026591,0.6844873485111055,0.7890275631632123,6.796109437942505
54,0.299270594751598,0.6301456855622348,0.7322389321611417,0.26642367243766785,0.6805759696733384,0.7845180715833392,6.79592490196228
55,0.3008888243444708,0.6305245847891499,0.7334183604511993,0.2519163063594273,0.6860163609186808,0.7942004941758656,6.733947992324829
56,0.3020212012805686,0.6304893241023386,0.7317131039322606,0.27695242847715107,0.6742802460988363,0.7764320231619335,6.971454620361328
57,0.30483643108645814,0.628609296501867,0.7287443836793205,0.2677534520626068,0.6807178940091815,0.7876785709744408,7.065967321395874
58,0.29839987885083585,0.6314902416128196,0.7329020942283782,0.2582422452313559,0.6836178643362862,0.789947821980431,7.201437473297119
59,0.30108994699471836,0.6312528982857205,0.7331517690064892,0.2564632977758135,0.687403020404634,0.7943370455787295,6.971378326416016
60,0.29794427594601713,0.6330544506477205,0.7345697390322654,0.2628662848756427,0.6833307657923017,0.7862726279667446,6.769402265548706
61,0.2941694814243064,0.6343213738195154,0.7370783366904353,0.2540964086850484,0.6878616866611299,0.7954647966793605,6.95283055305481
62,0.29531425454758653,0.6349922410699705,0.7389539503893315,0.2520792952605656,0.688374434198652,0.7957670404797509,6.831717491149902
63,0.2961646867114187,0.6347713825718456,0.7356337995718647,0.2572051158973149,0.6893717703365144,0.7942425807317098,7.035970211029053
64,0.29930143897107103,0.6344798669120334,0.735374791732687,0.2671273591972533,0.6820748136157081,0.7845103570393154,6.7327799797058105
65,0.2937570887290879,0.6354092130597854,0.736556935784043,0.2507456789414088,0.6925904523758661,0.7999602612994966,7.049151182174683
66,0.2959127546540949,0.6366574795830329,0.736690253611432,0.2667625652892249,0.6861731211344401,0.7833188488369897,6.734700441360474
67,0.2919868238714357,0.6364315242956806,0.7387621386951169,0.25499860161826726,0.6901712020238241,0.7971370958146595,6.769468784332275
68,0.2926041730587056,0.637571854307162,0.7384042881971953,0.2564692695935567,0.68920141742343,0.7986105680465698,6.786483287811279
69,0.29405365598122807,0.638033022154246,0.7386352100119685,0.26232757029079257,0.6886479145004636,0.7861373481296358,7.020808219909668
70,0.2926408772831721,0.6389997415984703,0.7400193167048574,0.2567123245625269,0.6890919719423566,0.7918334404627482,6.808892726898193
71,0.2923034167052894,0.6385972436690173,0.7390842927212746,0.25745562002772376,0.6916083494822184,0.7959093650182089,6.789031267166138
72,0.2943469714249996,0.6387715450185814,0.7370823740169702,0.2741005704516456,0.6827737320037115,0.7804038666543507,6.733370542526245
73,0.29289438767938425,0.6373336054631417,0.7367372986496679,0.2609533937204452,0.6911454711641584,0.7947906936917987,6.76104998588562
74,0.28933424744384967,0.6409728179704275,0.7425186144595115,0.2488823930422465,0.6975268295833043,0.7998737607683454,6.720088005065918
75,0.2923366721497466,0.639333593924314,0.739187857962602,0.2483903935977391,0.6927600247519357,0.7988399863243103,6.748257398605347
76,0.29192663008803565,0.6395479732791319,0.7393982426220218,0.26536947914532255,0.6883700688680013,0.7858913342157999,6.746689081192017
77,0.2872757076822369,0.6411158414865961,0.7417765737369361,0.25285602183569045,0.6994297617957705,0.8006730477015177,6.764290809631348
78,0.29152665607976597,0.6412144228322616,0.7388993951658539,0.26372062876110985,0.6942017873128256,0.7940100488208589,6.781657695770264
79,0.29117536643482994,0.6399386544890752,0.7388037403687736,0.26064704145704,0.6888062272753034,0.793201242174421,6.812786102294922
80,0.29673205740404446,0.6384237902053934,0.7352608671251512,0.26251634174869176,0.6889367160342988,0.78603047983987,6.748790740966797
81,0.2887006313200818,0.6403295733281319,0.7415281178935474,0.25195680061976117,0.6936352593558175,0.8002494857424781,6.900826930999756
82,0.28367903118101967,0.6451313495635986,0.7467871391220599,0.2561800678571065,0.6958034208842686,0.7946934983843849,6.789658069610596
83,0.28501554849921473,0.6449629881524093,0.7441551243232576,0.24494241107077824,0.696694879304795,0.8016926192101979,6.767835855484009
84,0.28235266944825255,0.6459070009901035,0.746364137194804,0.2405569397267841,0.7030736349877857,0.8045828683035714,6.813820123672485
85,0.286258691391408,0.6460044289266826,0.7430894374847412,0.25371011949720834,0.6989279304231916,0.7964923637253898,6.820303201675415
86,0.28600546796590287,0.6454942842192998,0.744949269768418,0.24661311791056678,0.6990869953518822,0.7985140823182606,6.848858594894409
87,0.2867835114728536,0.6447485709032476,0.7409859429921536,0.2539674029463813,0.696851963088626,0.7964351546196711,6.9245924949646
88,0.2835421913506969,0.6461853823124968,0.7462756175868559,0.24845626240684873,0.7001641250792003,0.800167339188712,7.189574241638184
89,0.28237403406212663,0.6476577228268251,0.746193841593155,0.24632003903388977,0.701497617222014,0.8024416111764454,6.935953617095947
90,0.29054890681576256,0.6445523958332491,0.7418199572342121,0.25086506988321033,0.6974282094410488,0.7927276804333642,6.893621206283569
91,0.2838948862442118,0.6456919426949609,0.7454103555110906,0.24627023935317993,0.7017858766374134,0.8077249129613241,6.85438084602356
92,0.2822557457827574,0.6484094652908527,0.7462375969286786,0.25652881605284555,0.6952378891763233,0.793702897571382,6.786186456680298
93,0.28047508771056373,0.6490924816257906,0.7474806814004253,0.24494321928137824,0.7040708632696242,0.8073752579234895,6.876694202423096
94,0.2776343902412629,0.6516485498440976,0.7497691271320873,0.25510869707380024,0.6967145601908366,0.7905804401352292,6.850920677185059
