,loss,dice_coef,hard_dice_coef,val_loss,val_dice_coef,val_hard_dice_coef,time
0,0.8482553481266198,0.37321490167782007,0.38911670722708797,0.7267624792598543,0.3579784603345962,0.3441027771858942,5.560908794403076
1,0.7670333669675107,0.3633238361371274,0.3663151264190674,0.7183671763965062,0.3680266865662166,0.3635194031965165,5.592570066452026
2,0.7127974810979224,0.35716613554796633,0.34803800156574377,0.6720662599518186,0.37176040808359784,0.3759484262693496,5.560178995132446
3,0.6680307368569026,0.3560136714518465,0.33976854235920684,0.6228172580401102,0.38310096377418157,0.4039357758703686,5.546335220336914
4,0.6265827500267535,0.36313551743298966,0.3580828636687323,0.5818667809168497,0.4050314071632567,0.4679336476893652,5.569420337677002
5,0.5858893189209187,0.37677759918945514,0.3967887115794302,0.5333112904003688,0.4346611528169541,0.537400606132689,5.568701267242432
6,0.5496748141105602,0.3978701632543905,0.44994028830370364,0.48829261036146254,0.46730315685272217,0.5893346638906569,5.553329944610596
7,0.5180399956687397,0.41972206365193754,0.49529581827833163,0.4572282774107797,0.4944397040775844,0.6241164491290138,5.5665552616119385
8,0.49120427460859944,0.44040703852445084,0.5312580888634486,0.42985357698940097,0.5122929839860826,0.6465132378396534,5.54146409034729
9,0.4618101864066345,0.4628631563376117,0.5667701004356738,0.41764646484738305,0.5349796698206947,0.6690292017800468,5.553436517715454
10,0.4406400490675541,0.4803450810198752,0.5900231544545155,0.39173656702041626,0.5526291813169207,0.6843177534285045,5.555800914764404
11,0.4211654191380305,0.49859336906711,0.6109357827546581,0.3673751751581828,0.5602177608580816,0.6899097874051049,5.542433977127075
12,0.4091357456532535,0.5132141176438489,0.6247433266102873,0.36584536802201045,0.5783833322070894,0.699933682169233,5.573771715164185
13,0.3940662392322591,0.5276472805351611,0.6398326340100623,0.369878507795788,0.5865437587102255,0.7011565594446092,5.59734034538269
14,0.3828151549724554,0.5375377042404074,0.6473332217197545,0.3355701416730881,0.5971323223341078,0.7126553455988566,5.577433347702026
15,0.375037979803338,0.5470085736142088,0.6571519690633609,0.340785284837087,0.6044596518789019,0.7149759389105297,5.629948377609253
16,0.365483743268133,0.5556226645084407,0.6646850709094118,0.33166055310340153,0.6108007090432304,0.7183878393400283,5.620031833648682
17,0.35782043922026424,0.5625736887091832,0.6692526135223591,0.34427533972831,0.6119952145076933,0.7163462071191697,5.617072582244873
18,0.3544590218572427,0.5695370214664384,0.6748185110407949,0.31982530582518803,0.6205919399147942,0.7273804800851005,5.554227113723755
19,0.3520678731779389,0.572319451546827,0.6764892829175027,0.31336779253823416,0.626597421509879,0.7269958938871112,5.553452491760254
20,0.34510389325634533,0.5785900528067784,0.6818324130102499,0.307632592462358,0.6345677177111307,0.7358788592474801,5.558435678482056
21,0.3410666954043685,0.5832380948477234,0.6876246629171814,0.3190744774682181,0.6307331437156314,0.7309080220404125,5.565560340881348
22,0.33669935314860566,0.5873823465890442,0.6902455273053504,0.31593063189869836,0.6370108595916203,0.7319267250242687,5.587668418884277
23,0.33313230666893207,0.5917468370980774,0.6953266464321819,0.3018327383767991,0.6421483073915754,0.7396623208409264,5.580016136169434
24,0.3255505133543583,0.5982587992750257,0.702622907840653,0.3044181437719436,0.6436516103290376,0.7418523998487563,5.560088396072388
25,0.326140476378384,0.6000361560985742,0.7020495932623251,0.2997678418954213,0.648851235707601,0.743446736108689,5.547123193740845
26,0.3208807817358055,0.6034269174992644,0.7047524657470501,0.31910741045361474,0.6469756762186686,0.735964698450906,5.569221019744873
